number,myTime,bp1time,bp2time,bp3time
993491015458366,1.003489002585411,0.05577200651168823,1.778441995382309,0.5110660046339035
412600706573276,0.047331005334854126,0.00901399552822113,1.3049169927835464,0.5933520048856735
473140350969830,0.03454199433326721,0.010130003094673157,34.02937099337578,21.10733500123024
558532788541040,0.07343700528144836,0.014525994658470154,1.798218995332718,2.56597700715065
987871175178747,0.015437990427017212,0.017245009541511536,0.05375199019908905,0.03757999837398529
48715292653489,0.007381007075309753,0.0034469962120056152,0.01977299153804779,0.015146002173423767
41032430768348,0.006809011101722717,0.003117993474006653,0.10648798942565918,0.04933299124240875
667311152525877,0.011819005012512207,0.00441800057888031,2.897939994931221,2.245512992143631
238622977055993,0.022685006260871887,0.006804987788200378,5.644329994916916,5.259313002228737
756699244705964,0.018597006797790527,0.006668999791145325,0.7306580096483231,0.6892339885234833
153419835448547,0.010131999850273132,0.003988012671470642,0.047383010387420654,0.036885008215904236
473741605744843,0.009100988507270813,0.2142769992351532,5.614175990223885,5.806841999292374
789768407208219,0.01565299928188324,0.005934000015258789,0.1653899997472763,0.1857529878616333
595569749883862,0.012647002935409546,0.004787996411323547,3.968528002500534,3.322032004594803
424414425621336,0.013631999492645264,0.004938006401062012,0.04560600221157074,0.036779001355171204
937770011254360,0.0103130042552948,0.0036259889602661133,0.4017139971256256,0.48069000244140625
937377983383278,0.01231299340724945,0.004744991660118103,0.02129898965358734,0.01707799732685089
828716492192133,0.008988991379737854,0.0035569965839385986,0.30686700344085693,0.21754200756549835
104335919683058,0.006910011172294617,0.0031059980392456055,0.04424101114273071,0.03470499813556671
758828765163318,0.006212994456291199,0.002911001443862915,0.13474199175834656,0.30032800137996674
295368382435236,0.06436099112033844,0.005718991160392761,0.11530999839305878,0.0388450026512146
796479136787775,0.014307007193565369,0.0052970051765441895,114.19691599905491,115.85627999901772
240246026769105,0.01655399799346924,0.00638599693775177,0.07507899403572083,0.05678500235080719
124908675259043,0.0089150071144104,0.0035300105810165405,0.42937900125980377,0.32976800203323364
492768211459172,0.009467005729675293,0.0034510046243667603,0.07144300639629364,0.0574059933423996
96144732671386,0.007119998335838318,0.003098011016845703,0.3478050082921982,0.3032190054655075
934196774668237,0.006223008036613464,0.003125995397567749,0.058579012751579285,0.04782100021839142
932220113054343,0.007346004247665405,0.0033160001039505005,0.13116098940372467,0.15126100182533264
150658268052137,0.009950995445251465,0.004063993692398071,0.09261000156402588,0.06907200813293457
491115535401455,0.008150994777679443,0.003582999110221863,0.23052498698234558,0.11529099941253662
476239816639938,0.0063700079917907715,0.002933993935585022,0.10075800120830536,0.05641099810600281
944943661664559,0.005701005458831787,0.00356900691986084,0.06313799321651459,0.062026992440223694
961588203048289,0.00574299693107605,0.0027569979429244995,0.018074005842208862,0.01525600254535675
382527279726176,0.007467001676559448,0.0032809972763061523,0.7012059986591339,0.5885410010814667
368265722647324,0.006572991609573364,0.003219008445739746,0.030966997146606445,0.02518799901008606
380923791875376,0.007283002138137817,0.002992004156112671,0.41569700837135315,0.7777730077505112
174548396574628,0.009505987167358398,0.004173994064331055,0.09126999974250793,0.07033999264240265
886546574474077,0.007542997598648071,0.0032500028610229492,0.9695639908313751,0.998429998755455
864468464202518,0.012606993317604065,0.004857003688812256,0.09447799623012543,0.09146898984909058
321434787447133,0.014438003301620483,0.0051449984312057495,0.30597400665283203,0.2287990003824234
615061649326287,0.009962990880012512,0.004097998142242432,0.7178390026092529,0.5429880023002625
824138655224526,0.008368998765945435,0.0035849958658218384,0.05742700397968292,0.046140000224113464
240871721019267,0.0056100040674209595,0.0027440041303634644,0.016725003719329834,0.014777004718780518
19536842743368,0.00517699122428894,0.002682998776435852,0.03474000096321106,0.025534003973007202
158892877408456,0.005476012825965881,0.0025029927492141724,0.01833699643611908,0.015094995498657227
33802764974462,0.006949007511138916,0.003345996141433716,0.6603170037269592,0.23113799095153809
381131679568518,0.009586989879608154,0.004267007112503052,0.10113099217414856,0.08010800182819366
253552098697426,0.006833001971244812,0.0030699968338012695,0.05846899747848511,0.04790499806404114
279352116854374,0.00744900107383728,0.0031670033931732178,0.10229100286960602,0.08009099960327148
385995673822975,0.009525999426841736,0.0035170018672943115,3.9099710136651993,3.778321012854576
897357553669573,0.016764000058174133,0.01594299077987671,0.2585120052099228,0.20548699796199799
971574008379237,0.00953499972820282,0.004468992352485657,0.05972599983215332,0.046797990798950195
361445099827614,0.006156995892524719,0.0030129998922348022,0.046480000019073486,0.037142008543014526
81473909736040,0.007201001048088074,0.0034580081701278687,0.5203110128641129,0.4641689956188202
127429414896604,0.006235003471374512,0.0028630048036575317,0.06324800848960876,0.3233819901943207
854851237767109,0.007600009441375732,0.003679990768432617,0.11934299767017365,0.10128998756408691
911837109900973,0.008542999625205994,0.0035180002450942993,3.430626004934311,2.9883890002965927
241592533131012,0.015076994895935059,0.005533993244171143,0.017250999808311462,0.015664994716644287
84078521091981,0.009261995553970337,0.003720998764038086,9.472650989890099,9.5397440046072
215870514098181,0.01623399555683136,0.00602799654006958,1.1511389911174774,0.9298339933156967
741240575452152,0.01130799949169159,0.004767999053001404,0.13067901134490967,0.11471499502658844
351656772437904,0.026239991188049316,0.0031369924545288086,0.0994739979505539,0.08242200314998627
824850226255513,0.0069649964570999146,0.003032997250556946,0.03147199749946594,0.06127201020717621
59984388972512,0.019446998834609985,0.0028100013732910156,0.015530988574028015,0.01421000063419342
470316175591688,0.00710199773311615,0.0031139999628067017,0.3401089906692505,0.3632739931344986
796870202039948,0.011761009693145752,0.0049750059843063354,0.0554099977016449,0.04546099901199341
961360248509485,0.02596999704837799,0.00536799430847168,0.09824900329113007,0.07908599078655243
984519333544883,0.009156003594398499,0.0038699954748153687,5.873961001634598,5.296987995505333
796389789296822,0.019030988216400146,0.006461992859840393,2.5291509926319122,1.70872201025486
861979355693506,0.013804003596305847,0.005220010876655579,0.08205199241638184,0.08614300191402435
121848467962790,0.012284010648727417,0.004766002297401428,0.2539680004119873,0.1443520039319992
793060545165176,0.011220991611480713,0.00450800359249115,0.6406939923763275,0.8432690054178238
453461602390400,0.02606600522994995,0.019213005900382996,7.029825001955032,6.054491996765137
98233061940117,0.014254003763198853,0.005414992570877075,0.0816269963979721,0.06574399769306183
949278309097420,0.012136995792388916,0.004416987299919128,170.49340499937534,162.19263599812984
849517726979010,0.022467002272605896,0.00638599693775177,0.1843869984149933,0.23882700502872467
622628534734028,0.028262004256248474,0.0047110021114349365,0.14124800264835358,0.08499899506568909
737692592091006,0.027081996202468872,0.0033069998025894165,0.1617959886789322,0.08953599631786346
565103733488826,0.005804002285003662,0.002800002694129944,0.05775699019432068,0.061164990067481995
489502348536633,0.009389996528625488,0.022634997963905334,47.596424996852875,41.9283400028944
798291102819557,0.01617799699306488,0.00647599995136261,0.028328001499176025,0.025306999683380127
316869363222917,0.0057979971170425415,0.003044992685317993,0.07848699390888214,0.08466599881649017
166039194801345,0.005530998110771179,0.0027960091829299927,0.016330987215042114,0.014132007956504822
751394240077730,0.010067999362945557,0.003675013780593872,383.10402300953865,354.74923399090767
204776390787806,0.019293993711471558,0.0065580010414123535,0.13863500952720642,0.0688450038433075
989559416376954,0.011244997382164001,0.0046930015087127686,3.8770769983530045,4.201195999979973
950647500522304,0.08262400329113007,0.007243990898132324,0.10169799625873566,0.07717099785804749
876329532986805,0.029238000512123108,0.005425006151199341,0.1983260065317154,0.0745989978313446
366272963027956,0.010024994611740112,0.0041790008544921875,0.018213003873825073,0.033612996339797974
509278327203900,0.008460000157356262,0.0037000030279159546,9.799540996551514,8.691270992159843
995644346474160,0.01732100546360016,0.006484001874923706,0.7176970094442368,0.5611049979925156
687858557601187,0.008347004652023315,0.0034959912300109863,0.8303710073232651,0.6644229888916016
111441054590060,0.007642999291419983,0.0037370026111602783,0.8388539999723434,0.7936830073595047
871815735356218,0.012552008032798767,0.005127996206283569,0.09854699671268463,0.08211100101470947
798903949174357,0.007837995886802673,0.003697007894515991,0.03480599820613861,0.026976004242897034
948074922487029,0.014459997415542603,0.013001993298530579,0.13327699899673462,0.08345900475978851
406981865930165,0.01368500292301178,0.005399003624916077,0.5865750014781952,0.8440539985895157
509589326070909,0.014184996485710144,0.005842000246047974,0.1280519962310791,0.12508000433444977
249244908608391,0.013248994946479797,0.005199998617172241,0.8481909930706024,0.764844998717308
190885490460348,0.011025995016098022,0.004359990358352661,0.09229299426078796,0.06819799542427063
874091126416179,0.0065490007400512695,0.003090009093284607,0.03252500295639038,0.02705700695514679
972149740800952,0.00893700122833252,0.003381013870239258,1.6716630011796951,1.304850995540619
685693327605201,0.010389000177383423,0.003849998116493225,0.016877993941307068,0.015055999159812927
275310643566162,0.008471012115478516,0.0034090131521224976,0.08193498849868774,0.06659600138664246
564477261830199,0.006779000163078308,0.0030210018157958984,1.1061079949140549,0.9059820026159286
655752711529810,0.011326000094413757,0.004244998097419739,90.3008090108633,85.4303660094738
586845473105134,0.017400994896888733,0.006420999765396118,0.022089004516601562,0.06981199979782104
684088661693055,0.008000001311302185,0.003398001194000244,0.7128540128469467,0.6187250018119812
777922748700825,0.006942003965377808,0.017949998378753662,0.06691999733448029,0.05873100459575653
892226522987356,0.008680999279022217,0.0032079964876174927,0.017218008637428284,0.01550699770450592
804718604920911,0.015722990036010742,0.0053329914808273315,0.3065579980611801,0.14974699914455414
399572050258394,0.013711005449295044,0.004870995879173279,0.06935499608516693,0.05961599946022034
660297155964567,0.0068930089473724365,0.0032570064067840576,0.017601996660232544,0.014933988451957703
716063197725673,0.007228001952171326,0.0032809972763061523,0.09632200002670288,0.07750499248504639
522148800979854,0.009607002139091492,0.00357799232006073,8.689308986067772,7.347185000777245
797292112836980,0.018049001693725586,0.006514996290206909,2.1847179979085922,1.4196690022945404
986040557672575,0.015555009245872498,0.0060210078954696655,0.27083200216293335,0.22167399525642395
325250314181064,0.0083560049533844,0.0034469962120056152,0.5974829941987991,0.42672300338745117
334804532400694,0.007679000496864319,0.003469988703727722,0.40149199962615967,0.30917200446128845
706850253980556,0.00645899772644043,0.002785995602607727,0.017320990562438965,0.014737993478775024
216732005694806,0.00504399836063385,0.0026949942111968994,0.09086500108242035,0.06865701079368591
955653961359316,0.005319997668266296,0.002713993191719055,0.06971199810504913,0.055949002504348755
423397265253937,0.005477994680404663,0.002697989344596863,0.05923900008201599,0.04656299948692322
491698848596186,0.006686002016067505,0.0028860121965408325,0.647159993648529,0.6245039999485016
773001888940157,0.012971997261047363,0.005292996764183044,0.03133399784564972,0.026503995060920715
907823600042255,0.008473008871078491,0.0038359910249710083,0.4080279916524887,0.3338720053434372
316485105317831,0.00893200933933258,0.0033420026302337646,0.5212859958410263,0.40119999647140503
5643215065927,0.012955993413925171,0.004873991012573242,0.06264999508857727,0.0657539963722229
822205390302593,0.008547008037567139,0.0036160051822662354,0.480662003159523,0.43910999596118927
816407667603991,0.012178987264633179,0.005070000886917114,8.950268998742104,8.503978997468948
37818675312161,0.037643998861312866,0.007043004035949707,1.0245250016450882,0.9357770085334778
822361235580072,0.014568999409675598,0.020040005445480347,0.32262900471687317,0.3004609942436218
212670436757921,0.0249129980802536,0.0038210004568099976,2.201897993683815,2.8322030007839203
763618249234894,0.017269998788833618,0.0063119977712631226,0.0832199901342392,0.06741099059581757
62642084909106,0.006294995546340942,0.0030920058488845825,0.08150000870227814,0.06340299546718597
793540846702200,0.009341001510620117,0.0037809908390045166,29.058990001678467,29.488744005560875
685609394990512,0.01796799898147583,0.006825998425483704,0.018279999494552612,0.01625700294971466
695753078321182,0.008629992604255676,0.0033439993858337402,0.05463398993015289,0.04756399989128113
438651374460714,0.005752995610237122,0.002781003713607788,0.045413002371788025,0.035576000809669495
696739368159403,0.00541900098323822,0.002745002508163452,0.04226300120353699,0.03657199442386627
3552766047978,0.005242004990577698,0.0026540011167526245,0.016675010323524475,0.01407700777053833
14432035861086,0.006689995527267456,0.0029310137033462524,0.7133689969778061,0.7426690012216568
131571785997415,0.01111099123954773,0.004235997796058655,0.062334999442100525,0.045882999897003174
99151877448920,0.008389011025428772,0.0035440027713775635,0.1473810076713562,0.1245959997177124
598991230879314,0.005535006523132324,0.002678006887435913,0.043549999594688416,0.05258500576019287
326049187807801,0.005841001868247986,0.0027830004692077637,0.01772800087928772,0.01545599102973938
610175292045136,0.0054719895124435425,0.002714991569519043,0.044404998421669006,0.037537992000579834
846906553745147,0.005504995584487915,0.0027170032262802124,0.047524988651275635,0.03875799477100372
241806444300040,0.007120996713638306,0.0032970011234283447,0.57566699385643,0.44110700488090515
204691745950241,0.0080689936876297,0.0032899975776672363,0.27228499948978424,0.4082770049571991
372147719733655,0.013877004384994507,0.00558200478553772,5.2745600044727325,2.9474440068006516
310256021241874,0.020840004086494446,0.006933003664016724,4.22605499625206,5.120604991912842
852467273395869,0.017254993319511414,0.00626198947429657,0.045938000082969666,0.03728999197483063
431813476542875,0.01056399941444397,0.0037489980459213257,3.9673530012369156,3.682911992073059
468878006897524,0.016063988208770752,0.005966007709503174,0.03282599151134491,0.027388006448745728
105014329952632,0.009961992502212524,0.0040149986743927,1.8519849926233292,1.031909003853798
585730786944801,0.014518007636070251,0.0057889968156814575,0.019446000456809998,0.016685009002685547
968419012137492,0.008334994316101074,0.003725007176399231,0.7114090025424957,0.9396470040082932
523999558872403,0.017014995217323303,0.0061420053243637085,0.04729799926280975,0.03973899781703949
618203989950857,0.032343000173568726,0.004450991749763489,0.03287400305271149,0.03103099763393402
363608392630713,0.019492998719215393,0.0034179985523223877,0.03300099074840546,0.18764999508857727
767037514151744,0.014045000076293945,0.005014002323150635,4.02538999915123,4.292746007442474
625256684305870,0.019684985280036926,0.006520003080368042,2.2360299974679947,1.6030409932136536
419530279545401,0.01625499129295349,0.006080999970436096,0.020020991563796997,0.016843006014823914
884452838969775,0.011319994926452637,0.004278004169464111,10.361559003591537,10.520927995443344
294168205122399,0.020283997058868408,0.006979003548622131,0.8725820034742355,0.7289329916238785
93595593615974,0.015258997678756714,0.0058869868516922,2.271118000149727,2.1677879989147186
606398079325481,0.03426600992679596,0.08351700007915497,0.5410169959068298,0.42441999912261963
214739647782023,0.012456998229026794,0.005098000168800354,0.01742100715637207,0.036156997084617615
523874422464802,0.006042003631591797,0.002821996808052063,0.031006991863250732,0.04628899693489075
974625383221535,0.005772992968559265,0.0027199983596801758,0.029356002807617188,0.025658994913101196
276731040929528,0.005416005849838257,0.0026710033416748047,0.08532199263572693,0.24612700939178467
570781013594107,0.013583004474639893,0.005100995302200317,0.12470299005508423,0.07859200239181519
526672163095972,0.01588699221611023,0.024649009108543396,13.2844849973917,1.8357599973678589
321645173524446,0.039342001080513,0.007061988115310669,0.03439199924468994,0.06790600717067719
5670289493279,0.008673995733261108,0.0033300071954727173,0.029162004590034485,0.10504400730133057
863940543523893,0.02643299102783203,0.004524990916252136,0.07673400640487671,0.06196799874305725
496056036392985,0.009479999542236328,0.00374700129032135,4.589574992656708,4.498292997479439
572291277973461,0.017590999603271484,0.0070769935846328735,0.25012899935245514,0.21939800679683685
167197200791979,0.008551999926567078,0.003818005323410034,0.039684996008872986,0.027428001165390015
471504062866872,0.0468050092458725,0.006471991539001465,0.6707980036735535,0.5448060035705566
626803391640498,0.011253997683525085,0.004517003893852234,0.5618910044431686,0.4743279963731766
910721086851895,0.011986002326011658,0.004596993327140808,0.1265760064125061,0.08809399604797363
266559845502875,0.014286994934082031,0.005418002605438232,4.302009001374245,4.614013001322746
736667045184964,0.0275610089302063,0.0077250003814697266,3.0956220030784607,2.8608739972114563
201186393933296,0.01608198881149292,0.005889996886253357,0.7463870048522949,0.4117709994316101
481610173527427,0.012207001447677612,0.0048360079526901245,0.10824500024318695,0.058296993374824524
208750783339688,0.009851008653640747,0.003994002938270569,0.36182500422000885,0.2117300033569336
647528281432100,0.015656009316444397,0.005122005939483643,1000.8021280020475,934.4793139994144
753926434419127,0.018595993518829346,0.00620800256729126,0.13685499131679535,0.06539000570774078
15428233524431,0.012187004089355469,0.004234999418258667,11.785638004541397,9.726596996188164
452829324230538,0.01618298888206482,0.006529003381729126,0.07395999133586884,0.05790099501609802
693049755736213,0.006210997700691223,0.0030779987573623657,0.029087990522384644,0.025499999523162842
846145420586009,0.006494000554084778,0.00279100239276886,0.13490000367164612,0.10876399278640747
776983938702120,0.010683000087738037,0.004796996712684631,0.12235599756240845,0.10952399671077728
223572987729400,0.010756999254226685,0.004238992929458618,17.402867004275322,15.457586005330086
127115592066994,0.022822991013526917,0.03431899845600128,3.790149003267288,3.4757649898529053
187313581943195,0.015177994966506958,0.005424007773399353,0.5283460021018982,0.4111189991235733
85954320370435,0.006747990846633911,0.0036700069904327393,0.027993008494377136,0.025360003113746643
78533193984291,0.007190003991127014,0.0033110082149505615,0.9006770104169846,1.1770849972963333
849081379955797,0.010912001132965088,0.004436001181602478,0.282725989818573,0.22003799676895142
125724903031842,0.008459001779556274,0.0033020079135894775,0.5538579970598221,0.3986489921808243
76700439124089,0.00998300313949585,0.0034980028867721558,0.01683799922466278,0.01432199776172638
615766844799271,0.006525009870529175,0.003162011504173279,0.6983300000429153,0.5752789974212646
72426988063984,0.00861300528049469,0.0033250004053115845,0.7197380065917969,0.5514440089464188
981286222169068,0.006630003452301025,0.003086000680923462,0.04652498662471771,0.02605000138282776
566520389504260,0.006430000066757202,0.0031369924545288086,0.5088739991188049,0.4215700030326843
710515484138416,0.0059099942445755005,0.0027620047330856323,0.07213200628757477,0.05824299156665802
234477293163842,0.007228001952171326,0.0032449960708618164,0.6373499929904938,0.6343480050563812
658114210514293,0.030643001198768616,0.004074007272720337,0.058785006403923035,0.048593997955322266
729565522968387,0.007743999361991882,0.0036880075931549072,0.7421749979257584,0.660176008939743
204624074912922,0.013989001512527466,0.0050510019063949585,9.918100997805595,10.514518991112709
564695968367896,0.016960009932518005,0.0066609978675842285,0.14444999396800995,0.14108000695705414
373538730341791,0.026691004633903503,0.019475996494293213,0.2929129898548126,0.1502240002155304
350620459266717,0.006885990500450134,0.0030699968338012695,0.1211170107126236,0.0873659998178482
71747074013727,0.006179004907608032,0.002911999821662903,0.0792049914598465,0.05193600058555603
842000676350337,0.006319999694824219,0.002835005521774292,0.053235992789268494,0.06366999447345734
19720286537209,0.0062310099601745605,0.0027700066566467285,0.2514279931783676,0.11527499556541443
769947301411021,0.0075910091400146484,0.04174301028251648,0.12864600121974945,0.18986500799655914
32455537628763,0.012204006314277649,0.0042999982833862305,5.475283995270729,5.627232000231743
275632208147655,0.04214300215244293,0.006640002131462097,11.464878991246223,11.392787992954254
238521868274283,0.016865000128746033,0.006404995918273926,0.06713700294494629,0.12609300017356873
302541400748781,0.012282997369766235,0.005241990089416504,0.06570400297641754,0.05042301118373871
789388981840174,0.007187008857727051,0.003402009606361389,0.3982879966497421,0.28465700149536133
301704620176672,0.007334992289543152,0.0030689984560012817,0.08654899895191193,0.06627799570560455
613980305389228,0.03259800374507904,0.0028190016746520996,0.10320600867271423,0.06678400933742523
837721350788026,0.005640000104904175,0.0027659982442855835,0.05622600018978119,0.044773995876312256
286141277337404,0.005240008234977722,0.0025520026683807373,0.059029996395111084,0.04565499722957611
732491987147467,0.005070000886917114,0.002522006630897522,0.018088996410369873,0.035745009779930115
937791706454739,0.004963010549545288,0.002400994300842285,0.08111399412155151,0.11551399528980255
452773001276552,0.009826987981796265,0.003465995192527771,403.31038001179695,396.298284009099
279223771999597,0.018059000372886658,0.006886005401611328,0.2435929924249649,0.23730500042438507
435928744749212,0.006425008177757263,0.003049001097679138,0.016369998455047607,0.01609399914741516
812707063246695,0.007348999381065369,0.0030560046434402466,0.4594219923019409,0.38907699286937714
62769256309237,0.006080999970436096,0.021975994110107422,0.09279800951480865,0.0586870014667511
975281861465694,0.006917998194694519,0.002977997064590454,0.36788199841976166,0.3057679980993271
173631283365198,0.007064998149871826,0.003304004669189453,1.3916160017251968,0.8181800097227097
4197696595786,0.014748990535736084,0.005304008722305298,0.11224399507045746,0.10377098619937897
808104740339141,0.008708000183105469,0.003752008080482483,0.500220000743866,0.4688670039176941
736530357625819,0.03528799116611481,0.005280002951622009,0.14666400849819183,0.18265599012374878
597252120596820,0.037140995264053345,0.0057179927825927734,2.3818740099668503,2.5391599982976913
913573122450974,0.019402995705604553,0.006442993879318237,6.314511999487877,5.41270999610424
326864497079801,0.016035005450248718,0.006108000874519348,0.018655002117156982,0.01670999825000763
955921805823197,0.008204996585845947,0.0034310072660446167,0.7898440062999725,0.7525029927492142
801794220853705,0.010852009057998657,0.004278004169464111,0.2886200100183487,0.08372099697589874
640069556507439,0.01399199664592743,0.005020990967750549,0.13217000663280487,0.09741000831127167
141840731183720,0.031185999512672424,0.026667997241020203,6.831385999917984,6.059681996703148
962720327953551,0.017826005816459656,0.006646007299423218,2.6682460010051727,2.2538890093564987
563428671113455,0.03686100244522095,0.007538005709648132,0.18690599501132965,0.13944199681282043
